location_id,month,hour,temperature (C degree),humidity (%),pressure (hPa),cloudcover (%),windspeed (km/h),season_encoded,day_night_encoded,precipitation (mm)
3,10,9,27.8,80,1012.5,100,2.2,1,0,0.1
4,6,9,30.2,75,1008.4,100,12.1,1,0,0.0
8,1,8,24.4,78,1011.7,100,7.5,0,0,0.0
5,4,1,26.6,92,1009.6,100,7.5,0,1,0.0
3,5,0,26.3,93,1009.1,100,4.0,1,1,0.0
4,4,12,34.5,49,1010.1,35,9.9,0,0,0.0
3,3,9,32.0,59,1014.7,4,13.5,0,0,0.0
1,10,20,26.0,95,1011.7,100,5.9,1,1,4.2
4,9,23,26.1,93,1011.4,100,2.5,1,1,0.0
6,3,2,26.5,83,1009.4,83,10.8,0,1,0.0
7,1,3,22.8,97,1010.6,11,4.1,0,1,0.0
5,4,19,29.1,74,1010.3,32,12.7,0,1,0.0
5,3,13,34.4,36,1013.7,100,2.6,0,0,0.0
5,5,20,26.9,92,1006.2,100,2.1,1,1,0.0
3,6,6,25.1,98,1009.2,100,4.5,1,0,0.0
4,7,8,27.7,85,1009.2,100,23.0,1,0,0.0
8,12,10,27.3,74,1013.7,100,8.8,0,0,0.0
7,6,2,25.3,95,1010.9,82,4.3,1,1,0.0
2,6,14,27.9,95,1006.7,100,11.2,1,0,5.2
3,3,23,26.8,74,1011.5,7,17.6,0,1,0.0
8,2,2,24.1,94,1012.2,10,6.7,0,1,0.0
6,4,6,26.3,93,1010.8,14,4.8,0,0,0.0
2,8,4,25.1,99,1009.0,100,3.9,1,1,0.0
8,6,0,24.6,96,1008.0,100,7.6,1,1,0.0
1,3,15,29.1,70,1010.2,100,27.1,0,0,0.0
4,6,19,27.7,82,1006.1,26,5.1,1,1,0.0
7,11,12,30.1,74,1010.0,28,4.8,1,0,0.1
1,3,5,25.7,82,1009.9,79,5.9,0,1,0.0
8,8,16,27.5,84,1007.3,100,13.1,1,0,0.5
1,12,3,25.3,98,1008.1,100,4.5,0,1,0.0
2,12,10,28.1,78,1014.8,95,5.5,0,0,0.0
4,1,20,25.1,72,1013.4,100,6.0,0,1,0.0
3,6,8,29.9,79,1011.4,100,8.4,1,0,0.0
4,1,13,31.7,52,1011.9,100,4.9,0,0,0.0
7,3,0,26.2,73,1011.0,16,8.9,0,1,0.0
6,6,0,26.0,96,1009.2,92,5.5,1,1,0.0
3,3,7,24.7,83,1013.7,11,6.0,0,0,0.0
8,8,1,24.7,96,1009.1,100,4.8,1,1,0.6
6,8,18,28.5,79,1008.5,100,7.6,1,1,0.1
8,6,9,29.1,79,1008.6,77,7.0,1,0,0.0
6,4,13,36.0,43,1008.6,23,8.6,0,0,0.1
7,11,22,26.5,90,1010.8,100,13.4,1,1,0.0
6,9,16,26.0,90,1007.5,100,5.6,1,0,1.7
8,2,15,33.4,45,1010.3,100,6.9,0,0,0.0
3,11,23,24.7,71,1011.9,79,14.9,1,1,0.0
8,1,13,31.3,52,1010.4,92,4.5,0,0,0.0
6,7,11,31.4,62,1011.3,73,14.2,1,0,0.0
1,9,12,29.5,68,1010.1,68,23.4,1,0,0.1
6,10,7,24.8,94,1012.5,100,3.6,1,0,0.0
3,3,9,29.7,60,1014.5,100,15.0,0,0,0.0
2,10,20,25.4,94,1012.3,47,2.2,1,1,0.0
5,8,3,25.1,95,1008.4,91,5.2,1,1,0.0
1,8,23,27.2,87,1010.5,100,12.8,1,1,0.0
8,2,18,28.5,55,1013.1,63,4.0,0,1,0.0
2,5,11,29.6,70,1010.6,100,12.4,1,0,0.0
7,3,3,25.8,87,1011.7,99,6.6,0,1,0.0
7,7,12,30.9,68,1008.0,100,13.8,1,0,0.0
2,3,16,29.0,70,1008.2,46,11.6,0,0,0.0
5,1,23,24.9,82,1011.2,100,1.5,0,1,0.0
4,8,21,26.3,86,1010.6,81,6.8,1,1,0.0
7,4,9,31.2,64,1012.5,61,9.8,0,0,0.0
6,6,14,33.1,61,1008.4,94,6.4,1,0,0.1
1,10,10,29.5,70,1011.5,98,9.9,1,0,0.5
1,2,11,28.1,72,1015.6,4,16.6,0,0,0.0
8,10,13,31.0,65,1008.0,100,1.9,1,0,0.1
1,7,4,25.7,92,1007.0,100,14.4,1,1,0.0
2,10,6,24.1,94,1010.3,100,3.6,1,0,0.0
7,3,22,26.6,76,1012.5,25,7.1,0,1,0.0
1,11,20,27.6,83,1010.7,95,11.7,1,1,0.0
2,7,23,25.0,99,1011.3,100,4.9,1,1,3.6
6,1,3,21.3,91,1011.6,100,5.0,0,1,0.0
2,6,14,33.0,61,1009.5,88,9.6,1,0,0.1
2,12,18,28.3,66,1009.0,100,9.9,0,1,0.0
6,11,17,30.8,69,1006.3,72,2.6,1,0,0.0
2,10,1,24.5,99,1009.2,100,5.3,1,1,0.0
5,9,4,25.4,94,1005.0,100,15.0,1,1,0.0
6,6,10,30.6,68,1011.5,60,7.9,1,0,0.0
5,11,3,23.9,95,1010.5,100,6.9,1,1,0.0
5,1,22,24.6,88,1010.4,80,8.5,0,1,0.0
7,10,6,24.6,97,1009.1,100,6.8,1,0,0.0
6,12,1,24.3,97,1008.5,100,3.3,0,1,0.0
8,1,23,24.4,87,1011.8,28,5.6,0,1,0.0
2,4,4,26.9,87,1008.5,98,10.7,0,1,0.0
7,5,15,36.6,45,1002.8,99,11.2,1,0,0.0
4,10,15,30.4,73,1006.4,76,10.5,1,0,0.1
3,10,20,25.2,97,1010.0,100,9.4,1,1,0.4
6,9,5,23.8,100,1010.7,100,3.4,1,1,0.0
3,5,12,33.2,58,1008.1,91,8.5,1,0,0.0
2,8,1,24.7,98,1008.1,100,12.9,1,1,0.1
6,11,21,24.5,97,1012.3,100,6.5,1,1,0.0
2,3,18,27.2,76,1009.7,30,18.2,0,1,0.0
7,2,9,28.5,73,1014.0,18,10.2,0,0,0.0
5,2,8,26.4,61,1014.1,56,8.1,0,0,0.0
2,2,15,27.9,63,1008.3,15,14.4,0,0,0.0
8,7,6,25.2,90,1006.0,100,12.4,1,0,0.0
4,11,10,30.4,65,1010.3,21,0.6,1,0,0.0
4,9,13,28.6,79,1008.7,99,26.0,1,0,0.8
4,3,18,29.6,61,1008.8,18,19.9,0,1,0.0
5,1,10,27.6,69,1011.5,100,1.8,0,0,0.0
8,12,15,27.7,67,1010.6,100,11.3,0,0,0.0
3,12,13,28.3,79,1009.1,100,6.0,0,0,0.1
4,2,21,26.0,71,1010.5,20,8.6,0,1,0.0
5,7,1,25.3,95,1007.5,100,5.0,1,1,0.0
5,3,10,30.3,58,1014.4,74,1.1,0,0,0.0
1,3,23,27.4,89,1013.9,100,12.7,0,1,0.0
4,8,22,27.0,88,1012.7,98,2.4,1,1,0.1
6,8,5,24.6,98,1008.1,54,5.7,1,1,0.0
7,4,1,26.9,86,1007.8,87,8.7,0,1,0.0
1,6,1,28.5,79,1009.4,99,15.6,1,1,0.0
4,5,3,27.0,90,1009.0,100,6.2,1,1,0.0
2,4,2,26.8,85,1009.6,60,11.2,0,1,0.0
8,5,5,25.0,97,1007.0,100,4.2,1,1,0.0
8,4,12,35.4,44,1009.8,98,7.3,0,0,0.0
3,10,1,23.7,100,1010.3,78,4.4,1,1,0.0
3,8,17,28.5,78,1008.4,65,9.6,1,0,0.2
6,12,2,24.9,76,1008.4,100,8.1,0,1,0.0
3,6,8,26.8,91,1010.3,100,12.4,1,0,0.9
7,4,1,27.4,89,1007.3,9,9.4,0,1,0.0
5,12,5,22.1,85,1010.7,79,6.0,0,1,0.0
1,10,7,25.3,93,1010.4,100,5.0,1,0,0.1
7,7,21,25.8,94,1011.0,100,3.4,1,1,0.1
4,2,7,25.5,86,1013.9,97,11.3,0,0,0.0
8,7,8,25.4,92,1009.1,100,7.4,1,0,0.1
3,7,23,26.0,94,1010.6,100,6.6,1,1,0.0
8,8,2,22.9,97,1010.3,94,8.6,1,1,0.0
5,5,5,26.9,90,1007.7,36,8.9,1,1,0.0
5,4,0,27.7,81,1009.6,1,10.7,0,1,0.0
4,6,0,26.3,91,1008.7,99,8.0,1,1,0.0
8,9,21,25.7,86,1010.2,100,5.7,1,1,0.0
3,3,14,36.9,30,1009.5,70,10.4,0,0,0.0
3,1,7,23.5,89,1013.0,100,4.5,0,0,0.0
7,1,21,25.7,67,1016.0,100,6.8,0,1,0.0
2,9,17,25.5,96,1008.5,100,9.7,1,0,2.1
3,8,3,24.6,97,1007.8,100,0.8,1,1,0.1
6,4,7,27.0,89,1009.8,85,1.0,0,0,0.0
2,3,17,29.7,72,1008.7,100,12.0,0,0,0.0
2,11,1,25.3,97,1010.7,45,3.5,1,1,0.0
6,10,9,29.3,79,1011.7,98,5.8,1,0,0.0
8,1,23,24.7,73,1016.1,7,5.1,0,1,0.0
2,2,7,25.4,86,1012.8,10,12.2,0,0,0.0
8,1,2,22.7,67,1009.7,47,7.8,0,1,0.0
8,8,9,29.7,76,1010.2,100,9.8,1,0,0.0
2,9,17,26.6,90,1003.5,100,7.2,1,0,0.3
5,10,2,25.3,96,1009.1,100,5.7,1,1,0.0
8,10,3,23.8,99,1008.8,100,5.5,1,1,0.0
7,5,14,31.6,66,1007.8,73,10.8,1,0,0.2
6,8,12,31.3,68,1006.9,98,21.0,1,0,0.4
8,4,6,26.1,90,1009.4,91,4.7,0,0,0.2
2,4,18,27.0,78,1009.5,2,13.6,0,1,0.0
8,2,16,30.8,60,1008.3,97,9.9,0,0,0.2
6,9,7,25.6,94,1007.6,83,3.2,1,0,0.1
5,6,22,28.5,88,1009.5,93,3.6,1,1,0.0
8,4,17,30.8,63,1005.6,100,4.5,0,0,0.0
1,10,6,25.2,93,1008.1,100,7.5,1,0,3.5
8,8,11,30.8,68,1009.1,100,13.9,1,0,0.1
5,2,11,29.5,64,1015.4,16,8.1,0,0,0.0
6,11,12,30.4,51,1010.3,100,8.6,1,0,0.0
2,5,9,32.9,64,1010.6,20,10.6,1,0,0.0
8,7,17,25.3,93,1005.3,100,10.9,1,0,6.0
7,6,2,25.9,94,1006.8,100,3.0,1,1,0.0
1,11,1,26.3,87,1010.7,95,11.4,1,1,0.0
3,6,6,24.8,94,1007.6,98,7.7,1,0,0.1
7,6,13,30.1,71,1007.7,100,15.3,1,0,0.2
1,10,22,26.4,98,1009.7,100,8.7,1,1,0.0
2,9,18,26.4,92,1004.9,100,13.2,1,1,0.0
3,3,8,26.8,76,1013.1,48,6.4,0,0,0.0
8,6,4,26.3,89,1008.8,98,4.7,1,1,0.0
2,1,13,29.6,60,1010.3,100,11.0,0,0,0.0
6,3,11,34.8,41,1010.5,100,9.5,0,0,0.0
8,1,12,29.1,56,1011.1,80,3.0,0,0,0.0
6,1,14,32.8,54,1010.4,100,3.7,0,0,0.0
8,9,11,28.9,81,1004.5,100,14.3,1,0,0.4
6,4,16,32.9,53,1006.5,99,8.0,0,0,0.0
6,7,1,24.8,96,1008.7,100,8.7,1,1,3.7
7,1,14,30.9,56,1008.5,50,5.1,0,0,0.1
3,4,2,26.1,93,1009.3,99,4.3,0,1,0.0
5,2,17,31.8,52,1009.7,39,20.8,0,0,0.0
4,11,23,25.5,95,1011.5,100,4.6,1,1,0.0
5,9,19,26.0,93,1001.7,100,9.0,1,1,0.3
5,8,19,26.8,88,1008.6,98,6.2,1,1,0.0
5,8,4,25.1,89,1007.2,100,7.8,1,1,0.0
7,8,7,26.7,91,1008.3,53,7.1,1,0,0.0
3,1,8,26.4,83,1013.1,100,5.8,0,0,0.0
1,2,15,28.4,69,1012.5,99,24.1,0,0,0.0
7,5,17,30.2,71,1003.9,100,8.7,1,0,0.0
2,7,6,25.5,94,1007.9,100,8.4,1,0,0.0
3,9,14,27.3,85,1008.2,100,7.6,1,0,1.8
2,3,18,27.1,80,1010.9,100,3.8,0,1,0.1
6,5,16,33.8,60,1004.1,100,2.9,1,0,0.0
1,10,11,29.2,70,1012.5,43,4.6,1,0,0.2
1,12,2,25.6,91,1006.6,100,6.5,0,1,0.0
2,11,10,30.4,65,1010.6,100,9.0,1,0,0.0
6,9,14,28.7,75,1008.0,100,16.1,1,0,2.8
1,5,20,30.6,78,1009.2,81,19.8,1,1,0.0
1,1,13,28.6,64,1013.8,35,27.4,0,0,0.0
7,10,21,26.1,93,1011.5,88,5.8,1,1,0.2
7,6,20,28.1,84,1008.2,78,5.5,1,1,0.1
4,8,19,26.8,88,1009.5,86,7.9,1,1,0.0
2,5,5,27.4,91,1008.3,98,8.0,1,1,0.0
4,8,17,26.0,88,1005.9,100,12.3,1,0,2.7
2,4,7,28.4,78,1010.4,85,11.2,0,0,0.0
2,4,22,28.9,83,1008.6,29,9.4,0,1,0.0
1,10,17,28.3,82,1008.6,100,10.0,1,0,0.0
1,1,16,27.3,72,1012.2,74,32.6,0,0,0.0
6,4,12,35.9,42,1010.6,99,9.7,0,0,0.0
6,4,6,27.5,90,1009.7,100,2.6,0,0,0.0
7,6,7,27.2,84,1012.1,75,5.2,1,0,0.0
5,10,1,24.0,98,1007.1,100,4.2,1,1,0.0
7,4,7,25.6,94,1012.0,43,5.4,0,0,0.0
8,1,6,21.0,64,1013.9,88,14.3,0,0,0.0
8,8,19,26.9,85,1009.8,62,11.8,1,1,0.0
2,10,7,26.2,95,1008.8,100,5.9,1,0,0.0
1,8,1,27.7,87,1008.7,75,10.0,1,1,0.0
8,1,3,21.1,93,1009.6,48,2.6,0,1,0.0
3,4,7,27.4,86,1009.4,100,4.0,0,0,0.1
7,10,10,29.4,73,1010.5,21,6.3,1,0,0.0
1,10,22,28.5,84,1006.5,100,16.9,1,1,0.0
3,4,21,28.3,77,1009.7,0,10.5,0,1,0.0
7,3,17,30.9,56,1007.8,42,17.8,0,0,0.0
3,4,21,28.2,75,1009.3,72,12.9,0,1,0.0
6,8,14,30.1,68,1005.9,100,15.1,1,0,0.0
5,5,10,32.0,67,1008.8,100,7.5,1,0,0.0
3,7,8,27.8,85,1012.0,99,6.4,1,0,0.0
8,5,6,26.7,83,1010.3,2,6.5,1,0,0.0
2,2,19,25.1,88,1011.1,100,7.4,0,1,0.1
3,2,1,24.8,89,1013.2,96,2.2,0,1,0.0
2,4,8,29.2,77,1011.6,89,8.4,0,0,0.0
1,9,16,27.7,85,1004.3,100,25.2,1,0,0.1
6,2,22,26.0,81,1012.7,100,12.0,0,1,0.0
6,5,4,25.4,95,1006.5,100,5.1,1,1,0.0
4,12,20,25.7,87,1012.4,83,5.6,0,1,0.0
4,10,8,27.8,84,1008.3,100,10.0,1,0,0.0
6,9,14,28.2,82,1007.2,99,8.7,1,0,1.9
5,8,20,27.5,86,1008.2,100,4.8,1,1,0.0
7,3,6,23.6,96,1007.6,0,3.3,0,0,0.0
7,10,14,31.4,59,1005.6,100,14.2,1,0,0.0
8,4,22,28.9,67,1008.0,100,13.6,0,1,0.0
4,2,8,24.6,85,1010.8,41,3.4,0,0,0.0
3,8,22,25.4,96,1008.2,100,9.5,1,1,0.3
7,5,10,31.1,69,1009.5,80,3.9,1,0,0.0
8,12,18,24.5,75,1009.3,100,3.3,0,1,0.0
5,6,21,28.0,86,1009.1,68,9.2,1,1,0.0
1,2,0,26.3,80,1012.9,31,25.2,0,1,0.0
4,3,12,33.4,48,1010.3,25,13.4,0,0,0.0
1,8,22,27.7,88,1010.6,73,4.5,1,1,0.0
3,8,21,24.4,94,1007.7,100,11.8,1,1,0.1
7,3,22,26.8,71,1011.9,0,5.8,0,1,0.0
8,9,21,24.8,96,1009.0,99,2.4,1,1,0.0
1,5,14,31.2,71,1006.3,48,12.1,1,0,0.0
1,11,21,26.9,92,1011.1,98,6.2,1,1,0.0
1,1,18,26.1,79,1009.7,100,15.0,0,1,0.0
6,9,4,24.6,98,1008.0,100,5.4,1,1,0.1
2,5,3,26.7,91,1007.2,63,4.6,1,1,0.0
7,8,3,25.7,89,1010.4,100,1.8,1,1,0.0
8,9,16,26.9,87,1004.8,100,16.8,1,0,0.4
1,3,18,27.1,81,1010.8,99,25.1,0,1,0.0
5,5,3,26.5,93,1007.3,100,3.6,1,1,0.0
5,2,22,25.1,76,1012.5,73,0.5,0,1,0.0
2,3,7,26.7,84,1010.8,22,11.4,0,0,0.0
7,9,2,25.4,92,1008.2,100,4.5,1,1,0.0
2,8,6,24.7,97,1008.5,93,5.2,1,0,0.0
7,5,16,32.7,64,1006.1,100,11.9,1,0,0.0
2,12,11,30.5,67,1010.3,97,2.2,0,0,0.0
7,11,0,25.0,91,1009.4,100,5.9,1,1,0.0
1,2,9,25.2,75,1011.8,4,7.0,0,0,0.0
8,3,6,24.7,98,1012.8,97,5.1,0,0,0.0
5,10,3,24.8,93,1006.1,100,9.0,1,1,0.0
6,9,13,31.5,62,1005.1,99,10.1,1,0,0.1
8,4,4,24.4,99,1009.1,42,6.1,0,1,0.0
3,5,4,24.5,99,1007.0,100,2.0,1,1,0.0
1,3,8,26.0,75,1016.2,8,1.3,0,0,0.0
1,8,1,26.9,93,1008.1,80,8.7,1,1,0.0
2,3,6,25.7,72,1011.3,0,17.3,0,0,0.0
7,3,21,26.3,77,1012.4,2,13.1,0,1,0.0
8,10,10,29.5,76,1010.7,49,6.3,1,0,0.2
6,4,3,27.2,82,1007.3,95,8.9,0,1,0.0
2,3,17,28.8,74,1007.6,3,12.4,0,0,0.0
2,2,18,24.9,73,1009.5,1,12.7,0,1,0.0
8,2,3,23.9,94,1011.9,2,7.4,0,1,0.0
8,7,12,31.7,63,1006.8,93,1.1,1,0,0.1
5,6,10,31.1,69,1009.5,92,9.0,1,0,0.1
5,12,14,28.0,79,1006.9,100,1.4,0,0,0.7
2,3,4,23.8,95,1006.2,11,4.5,0,1,0.0
1,11,1,25.6,99,1010.4,40,6.6,1,1,0.0
4,12,10,26.6,85,1009.6,100,2.1,0,0,0.2
8,8,18,26.5,85,1006.2,100,10.5,1,1,0.0
4,9,10,29.0,80,1008.5,100,6.8,1,0,0.1
1,11,22,25.8,91,1012.3,23,3.6,1,1,0.0
4,7,23,26.1,88,1008.4,44,6.4,1,1,0.0
1,1,21,26.6,78,1012.7,81,12.6,0,1,0.0
8,3,14,33.9,48,1008.3,97,11.0,0,0,0.0
7,10,18,28.1,78,1009.7,98,8.4,1,1,0.0
4,1,9,26.9,69,1013.4,34,1.1,0,0,0.0
1,4,11,29.5,65,1012.6,94,25.6,0,0,0.0
7,2,13,32.6,40,1010.0,73,2.3,0,0,0.0
3,3,9,28.8,72,1012.0,100,11.9,0,0,0.4
8,2,18,29.7,47,1009.9,80,17.3,0,1,0.0
6,3,21,27.9,76,1013.1,51,17.4,0,1,0.0
8,12,18,25.3,92,1009.9,100,1.8,0,1,0.5
8,3,10,32.0,59,1013.4,96,9.7,0,0,0.0
5,1,20,27.0,65,1012.6,99,2.0,0,1,0.0
5,5,16,26.5,90,1005.3,100,4.6,1,0,2.8
1,3,18,28.5,82,1009.6,22,14.8,0,1,0.0
2,5,4,25.8,98,1009.0,90,7.1,1,1,0.0
6,8,23,25.4,90,1010.9,88,2.5,1,1,0.0
2,1,10,27.7,77,1013.5,27,7.2,0,0,0.3
3,5,20,26.9,90,1006.5,100,1.5,1,1,3.4
1,3,4,25.8,88,1010.2,1,14.9,0,1,0.0
3,1,20,26.7,64,1014.7,8,11.2,0,1,0.0
4,12,3,22.4,90,1010.2,100,6.6,0,1,0.0
1,10,0,26.4,90,1009.3,91,10.9,1,1,0.0
5,4,23,27.3,91,1011.5,92,6.5,0,1,0.0
6,6,2,25.5,98,1007.6,99,2.6,1,1,0.0
8,3,22,26.3,78,1011.1,0,12.9,0,1,0.0
4,2,3,24.5,76,1015.0,0,7.4,0,1,0.0
5,4,6,26.4,92,1011.0,9,4.8,0,0,0.0
4,3,3,25.7,83,1010.7,4,15.1,0,1,0.0
5,1,6,22.5,82,1009.5,100,5.5,0,0,0.0
4,5,15,28.6,79,1007.8,100,6.0,1,0,1.5
6,5,7,25.9,91,1010.0,96,8.5,1,0,0.0
7,9,1,24.7,94,1007.4,100,2.9,1,1,0.0
6,7,23,24.7,95,1007.2,100,6.9,1,1,0.0
3,8,13,31.7,69,1009.0,94,13.5,1,0,0.0
5,9,7,25.2,93,1008.2,98,6.2,1,0,0.1
7,11,12,30.6,52,1009.6,100,4.3,1,0,0.0
2,11,12,31.1,64,1009.1,97,7.0,1,0,0.2
1,1,23,26.0,80,1011.3,3,18.4,0,1,0.0
3,6,18,26.2,97,1004.8,100,9.3,1,1,0.5
2,6,12,32.7,59,1010.5,87,11.9,1,0,0.0
3,3,9,30.0,67,1012.9,10,8.8,0,0,0.0
7,9,2,24.4,97,1001.7,100,6.5,1,1,0.6
3,10,10,24.5,96,1008.2,100,9.9,1,0,0.8
7,9,2,24.9,95,1007.0,100,9.8,1,1,0.0
6,10,19,27.6,87,1007.0,100,3.2,1,1,0.0
6,5,8,27.9,87,1011.5,58,4.8,1,0,0.0
2,6,21,27.2,95,1009.0,99,5.3,1,1,0.0
1,6,1,26.6,92,1008.5,100,9.6,1,1,0.0
6,7,20,26.6,92,1006.1,100,10.5,1,1,0.0
6,3,10,31.7,48,1011.5,92,13.0,0,0,0.0
8,9,21,24.6,97,1010.5,100,10.7,1,1,0.2
8,9,16,27.2,85,1007.5,100,11.2,1,0,3.1
7,8,16,28.2,77,1004.9,96,10.7,1,0,1.5
1,10,5,25.3,98,1009.2,43,10.1,1,1,0.0
3,6,19,25.4,98,1006.4,100,3.7,1,1,0.2
1,4,23,28.6,82,1010.1,91,18.3,0,1,0.0
3,1,23,23.5,83,1011.2,99,5.9,0,1,0.0
1,9,3,25.4,93,1007.7,100,3.2,1,1,0.2
7,5,22,25.5,96,1009.3,100,6.6,1,1,0.0
5,9,18,25.7,92,1009.2,95,4.9,1,1,0.1
6,7,14,26.4,89,1005.6,100,17.6,1,0,2.6
5,3,21,27.5,70,1014.3,100,9.3,0,1,0.0
6,12,17,24.7,92,1011.7,99,3.8,0,0,1.5
8,10,20,25.5,95,1012.0,95,3.0,1,1,0.0
8,7,13,30.8,71,1006.6,100,11.5,1,0,0.7
1,12,0,25.0,98,1010.3,100,4.1,0,1,0.0
6,7,12,30.7,70,1007.8,99,8.3,1,0,0.1
2,6,16,25.8,94,1007.3,100,16.2,1,0,4.1
7,7,4,24.9,94,1006.0,100,14.7,1,1,0.3
7,6,10,29.9,71,1007.2,21,10.4,1,0,0.1
2,7,1,25.8,96,1007.7,80,9.0,1,1,0.0
8,2,1,24.4,92,1012.6,5,7.1,0,1,0.0
1,6,5,25.5,99,1009.4,44,7.5,1,1,0.0
1,4,8,28.8,76,1009.6,94,10.6,0,0,0.0
1,6,20,27.6,86,1008.6,85,9.9,1,1,0.0
3,3,13,35.3,41,1009.8,88,4.7,0,0,0.0
2,12,16,25.2,98,1007.4,100,5.2,0,0,7.2
6,6,11,31.0,70,1009.2,90,5.4,1,0,0.1
4,2,1,26.3,66,1011.1,70,13.6,0,1,0.0
7,2,2,24.0,94,1012.4,2,7.4,0,1,0.0
4,7,12,30.3,75,1008.0,99,20.0,1,0,0.2
3,7,3,24.7,98,1008.8,99,9.2,1,1,0.0
1,8,2,26.7,91,1008.7,97,5.8,1,1,0.2
4,4,2,27.7,83,1008.2,33,9.5,0,1,0.0
3,3,3,25.6,77,1011.2,98,10.9,0,1,0.0
5,7,17,30.0,73,1005.2,98,12.0,1,0,0.0
7,9,9,28.7,80,1009.5,99,12.7,1,0,0.1
7,3,11,31.9,51,1012.8,98,2.6,0,0,0.0
5,8,1,25.8,95,1010.3,100,4.5,1,1,0.0
2,3,3,25.4,85,1009.1,100,10.1,0,1,0.0
1,7,5,28.0,83,1007.4,99,18.7,1,1,0.0
3,7,18,26.9,90,1006.4,100,7.2,1,1,0.2
5,8,13,28.8,73,1007.8,97,24.3,1,0,5.0
1,9,10,28.9,73,1011.7,98,9.6,1,0,0.0
3,5,11,34.9,54,1009.8,100,14.0,1,0,0.1
8,10,1,24.6,96,1010.3,95,2.1,1,1,0.0
5,1,0,25.7,76,1011.5,24,6.2,0,1,0.0
2,7,18,25.3,99,1005.0,100,9.6,1,1,0.4
7,10,17,27.9,80,1007.6,100,3.9,1,0,0.8
4,10,3,24.6,95,1009.1,94,5.6,1,1,0.0
7,3,4,24.7,94,1010.5,0,7.2,0,1,0.0
2,2,5,25.5,74,1012.1,58,15.2,0,1,0.0
3,7,0,25.4,90,1005.4,100,10.7,1,1,0.0
2,8,2,24.8,99,1007.0,100,11.4,1,1,0.2
1,11,11,30.3,68,1010.5,100,12.9,1,0,0.0
6,1,1,25.8,90,1012.4,100,1.8,0,1,0.0
3,6,10,28.8,80,1009.3,100,11.8,1,0,0.1
6,1,6,23.1,72,1011.4,0,5.7,0,0,0.0
7,1,5,22.1,89,1015.9,7,5.7,0,1,0.0
6,10,17,26.5,86,1007.6,100,7.4,1,0,0.2
2,2,5,23.5,98,1011.8,92,2.2,0,1,0.0
4,4,0,27.9,84,1008.3,21,11.1,0,1,0.0
3,8,16,26.6,86,1006.3,100,6.0,1,0,0.2
1,3,7,26.2,85,1013.4,74,18.0,0,0,0.0
2,8,17,27.9,86,1007.3,87,6.5,1,0,0.2
8,2,11,31.6,51,1014.5,18,6.6,0,0,0.0
7,10,13,30.1,64,1008.3,100,1.9,1,0,0.0
6,5,2,25.5,96,1006.0,100,4.5,1,1,0.0
6,6,14,27.7,82,1004.6,100,13.0,1,0,0.4
8,10,14,32.3,59,1005.9,15,5.6,1,0,0.0
6,8,4,24.6,97,1009.3,99,4.2,1,1,0.0
3,8,13,31.0,69,1007.0,100,12.4,1,0,0.2
5,7,23,26.9,84,1006.9,100,12.1,1,1,0.0
7,2,10,28.6,71,1017.3,78,1.5,0,0,0.0
8,4,8,29.4,71,1010.7,100,7.3,0,0,0.0
1,8,20,26.6,88,1007.4,28,5.4,1,1,0.0
8,3,15,35.5,34,1007.9,33,5.6,0,0,0.0
1,1,16,26.9,79,1009.8,100,8.7,0,0,2.1
4,12,2,24.8,79,1007.3,100,7.2,0,1,0.0
6,3,22,26.8,83,1008.6,84,10.1,0,1,0.0
5,10,21,26.3,92,1010.4,100,5.4,1,1,0.3
1,1,21,26.0,88,1010.2,100,1.0,0,1,0.0
3,10,7,25.6,93,1011.3,100,5.1,1,0,0.8
2,10,11,29.3,77,1008.5,100,9.4,1,0,0.3
3,9,10,29.7,72,1012.0,100,14.2,1,0,1.2
4,3,16,34.2,45,1009.4,22,25.2,0,0,0.0
5,2,15,33.6,47,1009.8,91,18.9,0,0,0.0
5,2,9,26.8,77,1016.1,3,5.0,0,0,0.0
3,6,23,26.0,90,1007.5,32,5.7,1,1,0.0
4,10,15,30.1,70,1007.0,97,7.7,1,0,0.0
4,4,4,27.4,84,1010.2,11,12.9,0,1,0.0
2,2,19,25.5,94,1010.5,44,10.6,0,1,0.0
3,6,13,32.0,66,1007.0,100,7.6,1,0,0.0
5,4,15,33.4,53,1007.5,34,16.0,0,0,0.2
8,1,7,21.4,76,1012.5,63,9.7,0,0,0.0
8,9,17,25.1,96,1007.5,100,7.7,1,0,1.0
3,12,19,25.8,81,1010.4,8,3.8,0,1,0.0
4,8,5,25.7,93,1007.1,81,7.1,1,1,0.0
6,10,19,25.8,96,1008.0,100,7.5,1,1,0.1
3,9,15,27.6,83,1007.5,100,23.7,1,0,2.3
2,6,7,26.3,93,1011.3,100,3.6,1,0,2.6
1,7,13,28.2,79,1008.3,100,18.1,1,0,0.4
2,1,13,31.6,47,1012.6,100,2.1,0,0,0.0
7,4,1,26.3,82,1009.1,98,6.6,0,1,0.0
1,6,1,26.7,91,1008.9,100,8.6,1,1,0.0
5,8,0,26.5,87,1012.2,100,7.6,1,1,0.0
2,11,13,30.7,65,1009.0,91,7.8,1,0,0.2
2,8,12,28.3,82,1007.7,100,14.9,1,0,0.3
1,10,0,26.0,97,1011.2,100,1.3,1,1,0.1
5,2,3,24.3,89,1013.2,58,8.9,0,1,0.0
